lcode,ldesc,mcode,mdesc,scode,sdesc,code
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",05,"세 개 이상의 원 또는 타원(하나의 내부에 다른 하나가 위치하는), 나선(소라나 나사못 형태의 도형)",260105
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",06,병렬로 놓이거나 접하거나 교차된 다수의 원 또는 타원,260106
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",07,하나 이상의 타원을 포함하는 원,260107
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",08,하나 이상의 다각형을 포함하는 원 (26-01-10 및 26-01-11 제외),260108
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",09,하나 이상의 원 또는 다각형을 포함하는 타원 (26-01-10 및 26-01-11 제외),260109
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",10,하나 이상의 삼각형 또는 각을 형성하는 선을 포함하는 원 또는 타원,260110
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",11,하나 이상의 사변형을 포함하는 원 또는 타원,260111
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",12,하나 이상의 기타 다른 기하 도형을 포함하는 원 또는 타원[Note]직선이나 구부러진 선이 포함된 타원 또는 원 포함(26-01-10 제외),260112
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",13,천체 또는 자연현상을 포함하는 원 또는 타원,260113
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",14,사람 또는 사람 신체 일부를 포함하는 원 또는 타원,260114
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",15,"동물, 동물의 신체 일부 또는 식물을 포함하는 원 또는 타원",260115
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",16,기타 다른 도형요소를 포함하는 원 또는 타원,260116
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",17,하나 이상의 숫자를 포함하는 원 또는 타원,260117
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",18,하나 이상의 문자를 포함하는 원 또는 타원,260118
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",19,원주를 넘어서는 문자와 함께 있는 원 또는 타원,260119
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",20,반지름 또는 지름을 따라 배열된 문자를 포함하는 원 또는 타원,260120
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",21,원 또는 타원 형태로 배열된 문자를 포함하는 원 또는 타원,260121
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",22,기타 다른 형태로 배열되는 문자를 포함하는 원 또는 타원,260122
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",24,일부 또는 전체 표면이 어두운 원 또는 타원,260124
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",25,헤일로를 표현하는 원 또는 반원,260125
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,01,원 또는 타원의 절단부 (26-02-07 제외),260201
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,03,원 또는 타원의 부채꼴 (26-02-07 제외),260203
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,05,접하거나 교차된 원 또는 타원의 절단부 또는 부채꼴,260205
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,07,"반원, 반타원",260207
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,10,"병렬로 놓이거나 접하거나 교차된 반원, 반타원",260210
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,12,"기타 하나 이상의 기하도형을 포함하는 원 또는 타원의 절단부 또는 부채꼴, 반원 또는 반타원",260212
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,13,"천체 또는 자연현상을 포함하는 원 또는 타원의 절단부 또는 부채꼴, 반원 또는 반타원",260213
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,14,"사람 또는 사람 신체 일부를 포함하는 원 또는 타원의 절단부 또는 부채꼴, 반원 또는 반타원",260214
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,15,"동물 또는 동물 몸체의 일부, 식물을 포함하는 원 또는 타원의 절단부 또는 부채꼴, 반원 또는 반타원",260215
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,16,"기타 도형을 포함하는 원 또는 타원의 절단부 또는 부채꼴, 반원 또는 반타원",260216
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,17,"하나 이상의 숫자를 포함하는 원 또는 타원의 절단부 또는 부채꼴, 반원 또는 반타원",260217
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,18,"문자를 포함하는 원 또는 타원의 절단부 또는 부채꼴, 반원 또는 반타원",260218
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,19,"원주를 넘어서는 문자와 함께 있는 원 또는 타원의 절단부 또는 부채꼴, 반원 또는 반타원",260219
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",02,원 또는 타원의 절단부 또는 부채꼴,24,"일부 또는 전체 표면이 어두운 원 또는 타원의 절단부 또는 부채꼴, 반원 또는 반타원",260224
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",01,하나의 삼각형,260301
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",02,두 개의 삼각형(하나의 내부에 다른 하나가 있는 삼각형),260302
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",03,세 개 이상의 삼각형(하나의 내부에 다른 하나가 있는 삼각형),260303
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",04,병렬로 놓이거나 접하거나 또는 교차된 다수의 삼각형,260304
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",05,꼭지점이 아래로 향하는 삼각형,260305
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",06,하나 이상의 오목 또는 볼록 면을 가지는 삼각형,260306
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",07,하나 이상의 각이 잘리거나 둥글게 표현된 삼각형,260307
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",10,"하나 이상의 원, 타원 또는 다각형을 포함하는 삼각형 (26-03-11 제외)",260310
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",11,하나 이상의 사변형을 포함하는 삼각형,260311
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",12,하나 이상의 기타 다른 기하 도형을 포함하는 삼각형[Note]구부러진 선 혹은 직선이 포함된 삼각형 포함,260312
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",13,천체 또는 자연현상을 포함하는 삼각형,260313
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",14,사람 또는 사람 신체 일부를 포함하는 삼각형,260314
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",15,동물 또는 동물 신체의 일부 또는 식물을 포함하는 삼각형,260315
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",16,기타 다른 도형요소를 포함하는 삼각형,260316
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",17,하나 이상의 숫자를 포함하는 삼각형,260317
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",03,"삼각형, 각을 형성하는 선",18,하나 이상의 문자를 포함하는 삼각형,260318
